video,user,mae,rmse
14,23,8.753244400024414,12.12789249420166
14,23,27.75185203552246,128.04156494140625
14,23,21.48369789123535,35.87296676635742
14,23,20.69626235961914,30.485837936401367
14,23,39.8593635559082,79.62353515625
14,23,48.12392044067383,83.61723327636719
14,23,40.23661804199219,81.10719299316406
14,23,49.84621810913086,74.43473052978516
14,23,42.10673522949219,66.13736724853516
14,23,21.41216278076172,30.203594207763672
14,23,38.644203186035156,133.71609497070312
14,23,13.871760368347168,27.26814079284668
14,23,43.09393310546875,86.3301773071289
14,23,30.05936622619629,51.391414642333984
8,7,15.346538543701172,20.191293716430664
8,7,12.047152519226074,16.218923568725586
8,7,6.847238063812256,7.238221168518066
8,7,20.909616470336914,30.358633041381836
8,7,15.104708671569824,19.39492416381836
8,7,23.006654739379883,33.00865936279297
8,7,24.65987205505371,33.747032165527344
8,7,5.923285007476807,6.26461935043335
8,7,10.82237434387207,13.605298042297363
8,7,16.141651153564453,21.997482299804688
8,7,14.021279335021973,19.38201904296875
8,7,11.169668197631836,13.53867244720459
8,7,14.576870918273926,18.644365310668945
8,7,10.373534202575684,10.942187309265137
18,84,36.959266662597656,45.22469711303711
18,84,9.095293998718262,10.539897918701172
18,84,12.59371566772461,15.514852523803711
18,84,9.80272102355957,11.90422534942627
18,84,11.821409225463867,14.241495132446289
18,84,22.541378021240234,29.83606719970703
18,84,32.225929260253906,51.948570251464844
18,84,6.052903175354004,7.301828861236572
18,84,8.567818641662598,10.65180492401123
18,84,9.07972526550293,10.764909744262695
25,53,42.644554138183594,68.343017578125
25,53,9.473361015319824,13.260926246643066
25,53,27.86869239807129,44.57416534423828
25,53,24.283199310302734,37.30832290649414
25,53,19.490549087524414,21.71104621887207
25,53,23.36005210876465,32.31515884399414
25,53,16.64271354675293,25.064918518066406
25,53,22.765148162841797,36.157203674316406
25,53,11.965516090393066,18.297632217407227
25,53,19.924482345581055,24.484695434570312
25,53,26.606992721557617,43.858516693115234
25,53,13.158132553100586,20.596017837524414
25,53,15.936631202697754,18.14596176147461
25,53,13.87378978729248,22.472637176513672
14,59,15.420167922973633,20.53449821472168
14,59,4.993074417114258,6.796588897705078
14,59,8.569192886352539,9.727319717407227
14,59,14.666481971740723,17.12079429626465
14,59,4.305769920349121,6.024442195892334
14,59,10.045888900756836,14.772993087768555
14,59,6.091065406799316,6.884655475616455
14,59,6.880017280578613,8.948257446289062
14,59,8.560394287109375,10.016670227050781
14,59,9.504476547241211,12.424309730529785
14,59,10.096360206604004,13.871536254882812
14,59,8.22573471069336,10.113309860229492
14,59,25.97308921813965,36.252777099609375
14,59,5.584511756896973,6.651594161987305
18,21,4.270255088806152,5.200350761413574
18,21,7.995158672332764,10.320648193359375
18,21,4.572911262512207,7.960519790649414
18,21,7.545849800109863,10.251235961914062
18,21,6.475433349609375,8.54930305480957
18,21,8.19049072265625,13.660721778869629
18,21,11.2911376953125,19.5300350189209
18,21,12.969670295715332,22.958932876586914
18,21,22.856386184692383,31.001352310180664
18,21,3.9091970920562744,5.089225769042969
18,30,5.9556050300598145,7.2972917556762695
18,30,6.719804763793945,7.939695835113525
18,30,5.273171901702881,5.98724365234375
18,30,4.718529224395752,5.5187225341796875
18,30,5.07077693939209,5.399254322052002
18,30,5.197548866271973,5.960173606872559
18,30,4.917321681976318,5.740847587585449
18,30,14.327814102172852,19.951496124267578
18,30,8.04410171508789,9.533297538757324
18,30,5.02851676940918,6.112076282501221
14,21,4.162769794464111,5.947319030761719
14,21,9.345661163330078,13.994948387145996
14,21,3.619063377380371,4.445991516113281
14,21,11.680280685424805,20.58017349243164
14,21,3.1141881942749023,4.473027229309082
14,21,3.215388536453247,4.011682510375977
14,21,3.2121760845184326,3.7699711322784424
14,21,12.085341453552246,16.52433967590332
14,21,2.297891855239868,3.0298914909362793
14,21,3.1224019527435303,3.717855453491211
14,21,3.073169469833374,3.7010931968688965
14,21,4.164509296417236,5.915005683898926
14,21,5.16798210144043,6.81552267074585
14,21,5.5574116706848145,7.814514636993408
24,3,11.139243125915527,14.193763732910156
24,3,12.143795013427734,13.388261795043945
24,3,43.0637092590332,62.98885726928711
24,3,16.539432525634766,20.84063148498535
24,3,15.625115394592285,20.068178176879883
24,3,5.150024890899658,7.638820648193359
24,3,16.701608657836914,21.46225357055664
24,3,14.367076873779297,15.883587837219238
24,3,12.515071868896484,13.978009223937988
24,3,9.110126495361328,10.225822448730469
24,3,18.627779006958008,21.720905303955078
24,3,30.258520126342773,43.00190353393555
24,3,10.765088081359863,14.311588287353516
24,3,7.2165207862854,9.298431396484375
24,59,15.037464141845703,22.032489776611328
24,59,8.162275314331055,13.96299934387207
24,59,8.60014533996582,11.06520938873291
24,59,4.002084255218506,6.190731048583984
24,59,6.475927352905273,8.162075996398926
24,59,7.149345874786377,9.437732696533203
24,59,14.428339958190918,18.63335418701172
24,59,9.490362167358398,11.394818305969238
24,59,8.652708053588867,10.914118766784668
24,59,10.393330574035645,14.888431549072266
24,59,6.620534896850586,8.322694778442383
24,59,7.82882022857666,9.597769737243652
24,59,21.68617820739746,26.834440231323242
24,59,5.191762447357178,6.18760347366333
8,47,7.698187351226807,8.564255714416504
8,47,7.452612400054932,9.057366371154785
8,47,24.267675399780273,28.198389053344727
8,47,16.030851364135742,19.43208122253418
8,47,24.673980712890625,28.52931785583496
8,47,15.637548446655273,17.810405731201172
8,47,8.01189136505127,9.682995796203613
8,47,13.523371696472168,16.88266944885254
8,47,16.786762237548828,19.4386043548584
8,47,7.88025426864624,9.482237815856934
8,47,9.531354904174805,11.580937385559082
8,47,17.556339263916016,20.112964630126953
8,47,19.36562728881836,22.18235206604004
8,47,8.681717872619629,10.318144798278809
8,26,11.080965042114258,13.488686561584473
8,26,8.393522262573242,11.495121002197266
8,26,9.777816772460938,11.94895076751709
8,26,7.686110496520996,8.8955717086792
8,26,21.728891372680664,27.068161010742188
8,26,3.695451259613037,4.175679683685303
8,26,4.392233848571777,4.909836769104004
8,26,15.773306846618652,17.83281135559082
8,26,4.6814093589782715,5.6703033447265625
8,26,4.497374057769775,5.6930365562438965
8,26,10.749666213989258,12.831137657165527
8,26,4.570511817932129,6.076175212860107
8,26,4.844913959503174,5.789674282073975
8,26,19.58649444580078,24.435447692871094
4,21,3.9641690254211426,4.889328956604004
4,21,3.9484684467315674,4.836035251617432
4,21,3.7053115367889404,4.557425498962402
4,21,3.915788173675537,4.792096138000488
4,21,3.6132476329803467,4.501267433166504
4,21,3.5751678943634033,4.322029113769531
4,21,4.422823429107666,5.5330328941345215
4,21,4.861273288726807,6.205461502075195
4,21,4.3207783699035645,5.374631404876709
4,21,3.506756544113159,4.246833801269531
4,21,3.680786609649658,4.501000881195068
4,21,5.813024044036865,7.136116027832031
4,21,7.095171928405762,11.425993919372559
4,21,4.112037658691406,5.040834426879883
8,22,6.303945064544678,7.411240577697754
8,22,4.842597007751465,6.407881736755371
8,22,5.450705051422119,6.31923246383667
8,22,4.555740833282471,5.064810752868652
8,22,4.880481243133545,5.4786481857299805
8,22,4.651960849761963,5.3405632972717285
8,22,4.868653774261475,5.663670063018799
8,22,5.076497554779053,6.13253116607666
8,22,5.176974296569824,6.173202037811279
8,22,3.7267391681671143,4.672811985015869
8,22,4.963178634643555,5.892632961273193
8,22,7.149348735809326,8.495338439941406
8,22,5.056631565093994,5.672051429748535
8,22,6.116562843322754,7.204633712768555
24,60,9.802945137023926,14.947417259216309
24,60,5.620005130767822,7.4669976234436035
24,60,7.732019901275635,11.014474868774414
24,60,3.4006855487823486,3.9676475524902344
24,60,16.2466983795166,26.837987899780273
24,60,6.524214267730713,8.93229866027832
24,60,7.762740612030029,10.966320037841797
24,60,9.686586380004883,15.902339935302734
24,60,7.477677822113037,13.8495454788208
24,60,7.83091402053833,11.044585227966309
24,60,7.4415483474731445,13.071877479553223
24,60,6.008548259735107,8.711466789245605
24,60,12.14675235748291,17.960988998413086
24,60,7.506688594818115,10.86894702911377
4,83,7.083739280700684,8.918476104736328
4,83,29.430599212646484,45.58682632446289
4,83,9.998126029968262,12.68696403503418
4,83,14.3395357131958,18.05885124206543
4,83,30.18366241455078,101.3751449584961
4,83,17.292356491088867,21.103647232055664
4,83,31.44971466064453,97.58160400390625
4,83,22.37708854675293,32.334136962890625
4,83,11.824841499328613,15.707836151123047
4,83,11.979814529418945,19.800621032714844
4,83,46.01592254638672,67.89378356933594
4,83,10.578042984008789,14.704553604125977
4,83,10.452927589416504,13.185361862182617
4,83,5.390945911407471,6.9166364669799805
8,59,5.402624130249023,7.156623840332031
8,59,5.930148124694824,6.826253890991211
8,59,6.7984514236450195,9.064021110534668
8,59,8.49308967590332,12.39858341217041
8,59,13.211638450622559,15.429177284240723
8,59,6.0357513427734375,7.651320934295654
8,59,5.1763386726379395,6.576893329620361
8,59,5.086392879486084,6.020616054534912
8,59,7.5330915451049805,9.191479682922363
8,59,6.151596546173096,6.784796237945557
8,59,7.5272393226623535,8.675448417663574
8,59,8.880350112915039,10.5409517288208
8,59,4.697958946228027,5.813839435577393
8,59,10.021652221679688,12.546950340270996
14,15,10.807822227478027,13.30150318145752
14,15,10.562322616577148,11.627205848693848
14,15,9.768194198608398,10.716190338134766
14,15,6.873791217803955,7.305192947387695
14,15,12.902077674865723,17.152423858642578
14,15,11.137716293334961,12.470805168151855
14,15,12.892868995666504,16.645015716552734
14,15,6.118112087249756,6.390247821807861
14,15,6.2684783935546875,6.661046981811523
14,15,9.103127479553223,9.99211311340332
14,15,5.283775329589844,5.623245716094971
14,15,6.361220836639404,6.820984840393066
14,15,8.233519554138184,8.582103729248047
14,15,6.46078634262085,6.74959659576416
24,15,18.414058685302734,26.071916580200195
24,15,37.474666595458984,49.29423141479492
24,15,9.90928840637207,10.410443305969238
24,15,19.497671127319336,43.95762634277344
24,15,21.04212760925293,25.80232810974121
24,15,11.885309219360352,15.321529388427734
24,15,30.605928421020508,46.094478607177734
24,15,10.197928428649902,11.868403434753418
24,15,7.946778774261475,8.450082778930664
24,15,10.21837329864502,11.548491477966309
24,15,6.398252487182617,7.808577537536621
24,15,12.920602798461914,15.83230209350586
24,15,11.936604499816895,13.538508415222168
24,15,16.5960636138916,24.779273986816406
24,23,10.478468894958496,12.54141616821289
24,23,8.396499633789062,9.841034889221191
24,23,16.574596405029297,22.63717269897461
24,23,10.5392427444458,12.39465618133545
24,23,6.529431343078613,7.791062355041504
24,23,34.2243766784668,52.776390075683594
24,23,9.438541412353516,12.100118637084961
24,23,18.538524627685547,29.46922492980957
