video,user,mae,rmse
4,7,6.0883941650390625,8.656562805175781
4,7,11.071356773376465,13.782569885253906
4,7,2.519568920135498,2.721789836883545
4,7,4.314103603363037,6.112306118011475
4,7,8.923677444458008,10.432292938232422
4,7,19.701934814453125,29.555131912231445
4,7,9.70876407623291,12.30189037322998
4,7,9.368948936462402,12.03696346282959
4,7,3.231280565261841,5.2916154861450195
4,7,14.006759643554688,18.279008865356445
4,7,7.289988040924072,9.881780624389648
4,7,18.90542221069336,26.169960021972656
4,7,1.389909029006958,1.622050404548645
4,7,8.640851020812988,13.101265907287598
14,21,9.710546493530273,14.730639457702637
14,21,3.431165933609009,4.724491596221924
14,21,4.194082260131836,5.716367244720459
14,21,4.701852321624756,6.475929260253906
14,21,7.4493207931518555,11.194515228271484
14,21,4.620052814483643,5.941605567932129
14,21,12.858318328857422,17.174633026123047
14,21,4.889524459838867,6.626947402954102
14,21,6.2147908210754395,7.335355758666992
14,21,2.8867526054382324,3.1447789669036865
14,21,6.395956516265869,9.185590744018555
14,21,16.7831974029541,27.5135555267334
14,21,7.496368408203125,10.70230770111084
14,21,4.877967834472656,6.720903396606445
4,53,11.32657241821289,17.293798446655273
4,53,17.77364730834961,23.554445266723633
4,53,6.96677827835083,9.646003723144531
4,53,13.147709846496582,19.309154510498047
4,53,5.3161301612854,7.181003570556641
4,53,19.62193489074707,27.618913650512695
4,53,6.428860664367676,7.836386203765869
4,53,21.732454299926758,32.348533630371094
4,53,12.779160499572754,18.343692779541016
4,53,10.505990028381348,17.949420928955078
4,53,6.420376777648926,9.761579513549805
4,53,10.235475540161133,14.576559066772461
4,53,8.519612312316895,11.33620834350586
4,53,18.95947265625,24.306114196777344
25,84,11.366272926330566,15.965279579162598
25,84,14.876944541931152,29.310646057128906
25,84,19.270729064941406,27.287311553955078
25,84,40.266357421875,135.5897979736328
25,84,11.471640586853027,11.735662460327148
25,84,5.439981937408447,5.863580703735352
25,84,42.9912223815918,139.74151611328125
25,84,21.42864990234375,73.02173614501953
25,84,39.61074447631836,56.876502990722656
25,84,4.5571513175964355,5.267791271209717
25,84,37.4228401184082,58.34822463989258
25,84,5.429359436035156,5.829642295837402
25,84,18.80892562866211,89.34221649169922
25,84,5.115686416625977,5.587132930755615
14,53,13.3192720413208,18.673154830932617
14,53,3.6495728492736816,5.478009223937988
14,53,4.695701599121094,5.760865211486816
14,53,13.990360260009766,19.210094451904297
14,53,12.552213668823242,20.48979377746582
14,53,12.16846752166748,14.587244033813477
14,53,3.7356460094451904,5.396842956542969
14,53,20.94622039794922,30.299728393554688
14,53,11.284035682678223,13.644426345825195
14,53,3.7087152004241943,5.738905906677246
14,53,22.3370361328125,27.86130142211914
14,53,9.260824203491211,15.746225357055664
14,53,4.6026082038879395,6.663585662841797
14,53,4.433701515197754,7.075300693511963
14,55,4.428323745727539,5.026488304138184
14,55,19.039772033691406,30.65928840637207
14,55,4.542473793029785,5.179319381713867
14,55,7.165105819702148,10.717489242553711
14,55,1.8418875932693481,2.2344350814819336
14,55,4.017446041107178,5.369349956512451
14,55,7.721429347991943,10.483684539794922
14,55,1.6844401359558105,1.9761215448379517
14,55,8.184713363647461,10.646590232849121
14,55,4.583317279815674,5.224421977996826
14,55,5.668315410614014,6.476983547210693
14,55,4.4738450050354,5.101400375366211
14,55,3.2050278186798096,3.618248701095581
14,55,2.409140110015869,2.87391996383667
24,3,13.768078804016113,17.413415908813477
24,3,5.433351516723633,6.909115314483643
24,3,4.519562721252441,5.3806304931640625
24,3,14.362865447998047,16.064603805541992
24,3,42.3056755065918,59.4797477722168
24,3,8.432317733764648,10.662164688110352
24,3,10.497373580932617,13.33123779296875
24,3,3.766784191131592,4.222396373748779
24,3,11.266477584838867,15.082911491394043
24,3,3.8997905254364014,5.164199352264404
24,3,32.773704528808594,48.7647705078125
24,3,12.14387321472168,13.847559928894043
24,3,7.216715335845947,8.168100357055664
24,3,6.721667766571045,7.791599273681641
25,45,33.6866569519043,59.37633514404297
25,45,29.123157501220703,43.88254165649414
25,45,1.851051688194275,2.174487590789795
25,45,2.2912302017211914,2.628796100616455
25,45,5.573792934417725,6.98676872253418
25,45,9.137484550476074,11.387622833251953
25,45,6.033358097076416,7.742860794067383
25,45,24.927711486816406,98.26206970214844
25,45,29.153934478759766,40.39567565917969
25,45,31.390798568725586,63.14529037475586
25,45,4.107267379760742,10.676530838012695
25,45,1.892972469329834,2.2398109436035156
25,45,27.923160552978516,104.34622192382812
25,45,45.13047790527344,132.2379913330078
18,48,6.7958664894104,8.491096496582031
18,48,16.86712074279785,19.883527755737305
18,48,24.23741340637207,37.75688552856445
18,48,27.52252197265625,42.16582489013672
18,48,8.918432235717773,12.295634269714355
18,48,9.579533576965332,13.985857009887695
18,48,7.3095316886901855,9.2190580368042
18,48,5.492783546447754,8.483436584472656
18,48,49.779624938964844,72.58541870117188
18,48,3.2151362895965576,4.97057580947876
18,48,11.594613075256348,16.390729904174805
18,48,10.445906639099121,11.6981201171875
18,48,6.254966735839844,8.667299270629883
18,48,7.825549602508545,8.859771728515625
8,22,4.176908016204834,4.835193634033203
8,22,5.335461139678955,5.641860008239746
8,22,4.532739162445068,5.066128253936768
8,22,6.027594089508057,6.579118251800537
8,22,4.567423343658447,5.576111316680908
8,22,4.022578239440918,4.509434223175049
8,22,4.934793472290039,5.808401107788086
8,22,5.749253749847412,6.620236396789551
8,22,5.424725532531738,6.114012718200684
8,22,4.852550983428955,6.236141681671143
8,22,6.797047138214111,7.909030914306641
8,22,6.609269618988037,8.799935340881348
8,22,4.239169120788574,5.079400062561035
8,22,4.699350833892822,5.582688808441162
8,83,14.899285316467285,28.5604190826416
8,83,11.555084228515625,13.891338348388672
8,83,8.796009063720703,11.815715789794922
8,83,13.153499603271484,22.898090362548828
8,83,17.769001007080078,25.903114318847656
8,83,5.079128742218018,9.481566429138184
8,83,12.564497947692871,17.016456604003906
8,83,5.050719261169434,5.598758220672607
8,83,6.405884742736816,7.544718265533447
8,83,15.624021530151367,24.619009017944336
8,83,7.475026607513428,10.303018569946289
8,83,13.4270658493042,24.372220993041992
8,83,17.08161735534668,31.431217193603516
8,83,15.618967056274414,26.450592041015625
14,59,7.5465850830078125,9.582978248596191
14,59,14.434782981872559,17.429113388061523
14,59,5.990406513214111,8.361562728881836
14,59,5.490691661834717,6.908084392547607
14,59,8.118551254272461,9.723591804504395
14,59,25.133146286010742,34.38587188720703
14,59,5.867688179016113,8.265324592590332
14,59,5.6473588943481445,7.624234199523926
14,59,8.213822364807129,12.820473670959473
14,59,4.482645511627197,4.978646278381348
14,59,8.405210494995117,10.03518009185791
14,59,10.143998146057129,13.043327331542969
14,59,8.029745101928711,12.368950843811035
14,59,8.540868759155273,11.360335350036621
24,48,3.8307607173919678,4.500749588012695
24,48,16.09052848815918,20.240724563598633
24,48,25.015361785888672,33.80992126464844
24,48,12.351550102233887,17.000873565673828
24,48,8.043312072753906,12.799686431884766
24,48,31.122291564941406,45.084259033203125
24,48,3.5653555393218994,3.9268219470977783
24,48,4.454408645629883,5.922874450683594
24,48,15.258932113647461,23.79561424255371
24,48,4.549078464508057,5.246233940124512
24,48,3.151959180831909,3.3740224838256836
